BRAND,PRODUCT,PROCESSOR,RAM,HDD,SSD,GRAPHIC_CARD,DISPLAY,OPERATING_SYSTEM,PRICE,IMAGE
Dell,Dell Vostro 3445 Notebook (APU Quad Core A4/ 2GB/ 500GB/ Win8.1),AMD APU,2GB,500GB,NO,Intel HD Graphics 4400,15.6,DOS,24990,https://cdn1.smartprix.com/rx-ilNrisspG-w103-h125/dell-inspiron-3542-n.jpg
Dell,Dell Inspiron 5558 Notebook (4th Gen Ci3/ 2GB/ 500GB/ Win8.1),Intel Core i3 4th Gen,2GB,500GB,NO,Intel Integrated HD,15.6,Windows 8,24990,https://cdn1.smartprix.com/rx-ibUtuZpen-w103-h125/dell-inspiron-5558-n.jpg
Dell,Dell Inspiron 15 3521 Laptop (CDC/ 2GB/ 500GB/ Win8),Intel Celeron,2GB,320GB,NO,Intel HD Graphics,15.6,Windows 8,24910,https://cdn1.smartprix.com/rx-iPmSqnGHL-w103-h125/dell-vostro-2520-lap.jpg
Dell,Dell Inspiron 15 3521 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ Linux),Intel Core i3 2nd Gen,2GB,500GB,NO,Intel HD Graphics,15.6,Windows 8,24900,https://cdn1.smartprix.com/rx-iAhHjI5ND-w103-h125/dell-inspiron-15-353.jpg
Dell,Dell Inspiron 15 3521 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8/ 1GB Graph),Intel Core i3 3rd Gen,2GB,500GB,NO,Intel HD Graphics,15.6,Windows 8,24900,https://cdn1.smartprix.com/rx-i3z8ivevB-w103-h125/dell-inspiron-15-352.jpg
Dell,Dell  Vostro 14 3445 Laptop (APU Dual Core E1/ 2GB/ 500GB/ Ubuntu),AMD E1 APU,2GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,24651,https://cdn1.smartprix.com/rx-iJifHQ730-w103-h125/dell-inspiron-15-352.jpg
Dell,Dell Vostro 3550 Laptop (2nd Gen Ci5/ 2GB/ 500GB/ Linux),Intel Core i5 2nd Gen,2GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,24490,https://cdn1.smartprix.com/rx-ixNHVKyjM-w103-h125/dell-inspiron-15-352.jpg
Dell,Dell LATITUDE E-5530 E Laptop(Intel 3110 -M/2GB/500 GB/Ubuntu),Intel 3rd Gen Core i3,2GB,500GB,NO,Intel HD Graphics,11.6,Windows 8,24490,https://cdn1.smartprix.com/rx-i5qbFdlqH-w103-h125/dell-inspiron-11-300.jpg
Dell,Dell Inspiron 15 3521 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ Win8),Intel Core i3 2nd Gen,2GB,500GB,NO,Intel Haswell HD - GT1,15.6,Windows 8,24299,https://cdn1.smartprix.com/rx-iAxmrxZ6B-w103-h125/dell-vostro-15-3546.jpg
Dell,Dell Inspiron 15 3521 Laptop (2nd Gen PDC/ 2GB/ 500GB/ Win8),Intel Pentium 2nd Gen,2GB,500GB,NO,Intel HD Graphics,14,Windows 8,24290,https://cdn1.smartprix.com/rx-iwsxplxdX-w103-h125/dell-vostro-14-3442.jpg
Dell,Dell Vostro 2420 Laptop (3rd Gen Intel Core i3/ 2GB/500GB /Intel HD Graph4000/ Ubuntu),Intel Core i3,2GB,500GB,NO,Intel Integrated,14,Windows 8,24000,https://cdn1.smartprix.com/rx-i35H9997Y-w103-h125/dell-e7440-laptop-4t.jpg
Dell,Dell Vostro 2520 Laptop (2nd Gen PDC/ 2GB/ 320GB/ Linux),Intel Pentium 2nd Gen,2GB,500GB,NO,AMD Radeon R2 Graphics,15.6,Ubuntu,23999,https://cdn1.smartprix.com/rx-iDGdKiiHZ-w103-h125/dell-inspiron-3541-n.jpg
Dell,Dell Vostro 3445 Notebook (APU Quad Core A4/ 2GB/ 500GB/ Ubuntu),AMD APU,2GB,500GB,NO,Intel HD Graphics 4000,15.6,Ubuntu,23999,https://cdn1.smartprix.com/rx-iETls7xbW-w103-h125/dell-inspiron-3543-l.jpg
Dell,Dell Vostro 2520 Laptop (2nd Gen PDC/ 2GB/ 320GB/ Win8),Intel Pentium 2nd Gen,2GB,500GB,NO,AMD Radeon R5,15.6,Windows 10,23990,https://cdn1.smartprix.com/rx-i9aAF2u2l-w103-h125/dell-3565-laptop-7th.jpg
Dell,Dell Vostro 2420 Laptop (2nd Gen PDC/ 2GB/ 320GB/ Win8),Intel Pentium 2nd Gen,2GB,500GB,NO,Intel HD,14,Ubuntu,23990,https://cdn1.smartprix.com/rx-iSyS3slNw-w103-h125/dell-vostro-14-3458.jpg
Dell,Dell Vostro 2420 Laptop (2nd Gen PDC/ 2GB/ 320GB/ Linux),Intel Pentium 2nd Gen,2GB,1TB,NO,Intel Integrated 610,15.6,DOS,23990,https://cdn1.smartprix.com/rx-iJrniSKCM-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell Inspiron 15 3551 Notebook (PQC/ 2GB/ 500GB/ Win8.1),Intel Pentium,2GB,500GB,NO,Intel HD Graphics 4400,15.5,Ubuntu,23525,https://cdn1.smartprix.com/rx-iouucujcW-w103-h125/dell-latitude-15-300.jpg
Dell,Dell XPS 13 9300 Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home),Intel Core i7 10th Gen,16GB,500GB,NO,NO,15.6,Windows 10,23499,https://cdn1.smartprix.com/rx-i5dwVhaBJ-w103-h125/dell-inspiron-3542-l.jpg
Dell,Dell XPS 13 9350 Laptop (6th Gen Ci7/ 16GB/ 512GB SSD/ Win10/ Touch),Intel Core i7 6th Gen,16GB,500GB,NO,Intel HD Graphics,14,Ubuntu,23400,https://cdn1.smartprix.com/rx-i0bwmp6wm-w103-h125/dell-inspiron-3442-n.jpg
Dell,Dell XPS 13 9360 Laptop (7th Gen Ci7/ 16GB/ 512GB SSD/ Win10),Intel Core i7 7th Gen,16GB,320GB,NO,Intel HD Graphics,15.6,Linux,23380,https://cdn1.smartprix.com/rx-iQwYAbFLO-w103-h125/dell-vostro-2520-lap.jpg
Dell,Dell XPS 13 7390 Laptop (10th gen Core i7/ 16GB/ 512 SSD/ Win10),Intel Core i5 10th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Linux,23200,https://cdn1.smartprix.com/rx-iqHyvvvWd-w103-h125/dell-inspiron-15-352.jpg
Dell,Dell XPS 15 9570 Laptop (8th Gen Ci7/ 16GB/ 512GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 8th Gen,16GB,500GB,NO,Intel HD Graphics,11.6,Windows 10,23175,https://cdn1.smartprix.com/rx-iRZ9To8Vs-w103-h125/dell-inspiron-3162-n.jpg
Dell,Dell Inspiron G7 7590 Gaming Laptop (9th Gen Core i7/ 16GB/ 512GB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,16GB,500GB,NO,AMD Radeon R2 Graphics,14,Windows 8,23090,https://cdn1.smartprix.com/rx-iU9pibnd6-w103-h125/dell-vostro-14-3445.jpg
Dell,Dell Inspiron G7 7590 Gaming Laptop (9th Gen Core i7/ 16GB/ 512GB SSD/ Win10/ 8GB Graph),Intel Core i7 9th Gen,16GB,1TB,NO,Integrated Graphics,15.6,DOS,22990,https://cdn1.smartprix.com/rx-iElPWJ8u4-w103-h125/dell-3565-notebook-7.jpg
Dell,Dell Inspiron 7000 G7 7590 Gaming Laptop (9th Gen Core i7/ 16GB/ 512GB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,16GB,500GB,NO,Intel HD 4400,14,Ubuntu,22990,https://cdn1.smartprix.com/rx-iKr9t15la-w103-h125/dell-vostro-14-3458.jpg
Dell,Dell G5 5505 Gaming Laptop (Ryzen 7/ 16GB/ 512GB SSD/ Win10 Home/ 6GB Graph),AMD Ryzen 7 4th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,22990,https://cdn1.smartprix.com/rx-i1fKncnDq-w103-h125/dell-inspiron-15-352.jpg
Dell,Dell Inspiron 13 7386 Laptop (8th Gen Core i7/ 16GB/ 512GB SSD/ Win 10),Intel Core i7 8th Gen,16GB,500GB,NO,Intel Integrated NA,15.6,Windows 10,22990,https://cdn1.smartprix.com/rx-iZgKGkcY6-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Inspiron 7373 Laptop (8th Gen Ci7/ 16GB/ 512GB SSD/ Win10),Intel Core i7 8th Gen,16GB,500GB,NO,Intel HD,15.6,Windows 10,22983,https://cdn1.smartprix.com/rx-iwyGtfYpz-w103-h125/dell-inspiron-15-355.jpg
Dell,Dell XPS 15 7590 Gaming Laptop (9th Gen Core i7/ 16GB/ 512GB SSD/ Win10/ 4GB Graph),Intel Core i7 9th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,22899,https://cdn1.smartprix.com/rx-igeo9uV3x-w103-h125/dell-inspiron-3542-l.jpg
Dell,Dell XPS 15 9500 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 10th Gen,16GB,1TB,NO,AMD Radeon R2,15.6,Windows 10,22890,https://cdn1.smartprix.com/rx-isYZkFQ0p-w103-h125/dell-inspiron-3565-l.jpg
Dell,Dell Latitude 5501 Business Laptop (9th Gen Core i7/ 16GB/ 512GB SSD/ Windows 10Pro),Core i7 9th Gen,16GB,1TB,NO,Intel Integrated HD 610,14,Windows 10,22658,https://cdn1.smartprix.com/rx-iXw4YigPq-w103-h125/dell-vostro-3468-lap.jpg
Dell,Dell Inspiron 7380 Laptop (8th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Home),Intel Core i7 8th Gen,16GB,1TB,NO,Intel Integrated HD 405,15.6,DOS,22580,https://cdn1.smartprix.com/rx-ii4gySovt-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Latitude 7490 Laptop (8th Gen Core i5/ 16GB/ 512GB SSD/ Win10 Pro),Intel Core i5 8th Gen,16GB,500GB,NO,Intel Integrated HD4000,14.22,Linux,22500,https://cdn1.smartprix.com/rx-i9B0Axmqh-w103-h125/dell-vostro-2420-lap.jpg
Dell,Dell G3 3500 Gaming Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Home/ 6GB Graph),Intel Core i7 10th Gen,16GB,1TB,NO,Intel Integrated HD,15.6,Windows 10,22499,https://cdn1.smartprix.com/rx-iwtFEzLf8-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Inspiron 7391 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Windows 10),Intel Core i7 10th Gen,16GB,500GB,NO,Intel HD Graphics,14,Ubuntu,22450,https://cdn1.smartprix.com/rx-ieBqvjShk-w103-h125/dell-inspiron-14-344.jpg
Dell,Dell XPS 15 9560 Laptop (7th Gen Ci7/ 16GB/ 512GB SSD/ Win10/ 4GB Graph),Intel Core i7 7th Gen,16GB,500GB,NO,AMD Radeon R2 Graphics,15.6,Ubuntu,22200,https://cdn1.smartprix.com/rx-iCXG4Y39z-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell XPS 15 9575 Laptop (8th Gen Core i7/ 16GB/ 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 8th Gen,16GB,1TB,NO,AMD Radeon R2,15.6,Windows 10,22170,https://cdn1.smartprix.com/rx-igAyoh4q6-w103-h125/dell-3565-notebook-7.webp
Dell,Dell Latitude 14 5490 Laptop (7th Gen Core i5/ 16GB/ 256GB SSD/ Win 10 Pro),Intel Core i5 7th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,22001,https://cdn1.smartprix.com/rx-ibiK2Gl6R-w103-h125/dell-vostro-15-3000.jpg
Dell,Dell Inspiron 5000 5567 Notebook (7th Gen Core i7/ 16GB/ 2TB/ Win10/ 4GB Graph),Intel Core i7 7th Gen,16GB,1TB,NO,Intel HD 4400,15.6,Linux,22000,https://cdn1.smartprix.com/rx-iWkzEkdvR-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell 5570 Gaming Laptop (8th Gen Ci7/ 16GB/ 2TB/ Win10/ 4GB Graph),Intel Core i7 8th Gen,16GB,500GB,NO,Intel HD Graphics,14,Ubuntu,21998,https://cdn1.smartprix.com/rx-itFpn9cBn-w103-h125/dell-inspiron-14-344.jpg
Dell,Dell G7 7500 Gaming Laptop (10th Gen Core i9/ 16GB/ 1TB SSD/ Win10 Home/ 8GB Graph),Intel Core i9 10th Gen,16GB,1TB,NO,HD Graphics,14,Linux,21990,https://cdn1.smartprix.com/rx-iHS2qH8LE-w103-h125/dell-vostro-14-3468.jpg
Dell,Dell XPS 9700 Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 10th Gen,16GB,500GB,NO,Intel Integrated HD Graphics 405,15.6,Linux,21830,https://cdn1.smartprix.com/rx-i0YFQCxzR-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell G7 7500 Gaming Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home/ 6GB Graph),Intel Core i7 10th Gen,16GB,1TB,NO,Intel HD 610,15.6,Windows 10,21799,https://cdn1.smartprix.com/rx-isg6LFhzk-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell Vostro 15 3583 Laptop (8th Gen Core i7/ 16GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8th Gen,16GB,500GB,NO,AMD Radeon R3 Graphics,14,Ubuntu,21500,https://cdn1.smartprix.com/rx-i2BBSrcox-w103-h125/dell-vostro-3445-not.jpg
Dell,Dell Inspiron 7000 7577 Laptop (7th Gen Ci7/ 16GB/ 1TB 256GB SSD/ Win10/ 6GB Graph),Intel Core i7 7th Gen,16GB,500GB,NO,AMD Radeon R4,15.6,Linux,21500,https://cdn1.smartprix.com/rx-iVc8jqnww-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell Alienware 15 (Z569983SIN9) Laptop (6th Gen Ci7/ 16GB/ 1TB 512GB SSD/ Win10/ 8GB Graph),Intel Core i7 6th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,21500,https://cdn1.smartprix.com/rx-iLwZSQJab-w103-h125/dell-vostro-15-3546.jpg
Dell,Dell Alienware 17 (A569976SIN9) Laptop (7th Gen Ci7/ 16GB/ 1TB 512GB SSD/ Win10/ 8GB Graph),Intel Core i7 7th Gen,16GB,1TB,NO,AMD Radeon R4,15.6,Windows 10,21499,https://cdn1.smartprix.com/rx-iSFIZA1DC-w103-h125/dell-3565-notebook-7.jpg
Dell,Dell 7588 Laptop (8th Gen Ci7/ 16GB/ 1TB 128GB SSD/ Win10/ 6GB Graph),Intel Core i7 8th Gen,16GB,1TB,NO,Intel Integrated 610,15.6,Linux,21299,https://cdn1.smartprix.com/rx-iw3zI9rNQ-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell Alienware 17 R5 (AW177161TB8S) Laptop (8th Gen Core i7/ 16GB/ 1TB 512GB SSD/ Win10/ 8GB Graph),Intel Core i7 8th Gen,16GB,500GB,NO,2 GB AMD Graphics Card,15.6,Ubuntu,20999,https://cdn1.smartprix.com/rx-iolULkhxl-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell G3 3500 Gaming Laptop (10th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 10th Gen,16GB,500GB,NO,Intel Integrated,15.6,Ubuntu,20990,https://cdn1.smartprix.com/rx-ivkO3M40o-w103-h125/dell-inspiron-3573-l.jpg
Dell,Dell G7 17 7790 Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 8GB Graph),Intee Core i7 8th Gen,16GB,500GB,NO,Intel Integrated HD 405,15.6,Ubuntu,20990,https://cdn1.smartprix.com/rx-iDoj5l55D-w103-h125/dell-inspiron-3552-l.jpg
Dell,Dell G5 15 5590 Gaming Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 6GB Graph),Intee Core i7 8th Gen,16GB,500GB,NO,Intel HD Graphics 510,15.6,DOS,20850,https://cdn1.smartprix.com/rx-ilmCgjWRC-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell Alienware 15 Laptop (7th Gen Ci7/ 16GB/ 1TB 512GB SSD/ Win10 Home/ 8GB Graph),Intel Core i7 7th Gen,16GB,NO,128GB,Intel HD Grphics,11.6,Windows 10,20488,https://cdn1.smartprix.com/rx-iTrvvkgAh-w103-h125/dell-latitude-3180-l.jpg
Dell,Dell Inspiron 7567 Notebook (7th Gen Ci7/ 16GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i7 7th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,20299,https://cdn1.smartprix.com/rx-i4F6CMQSO-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Inspiron 5000 5567 Notebook (7th Gen Core i7/ 16GB/ 1TB/ Win10/ 4GB Graph/ Touch),Intel Core i7 7th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,20299,https://cdn1.smartprix.com/rx-iVKo1TEPN-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell Alienware M15 Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 8GB Graph),Intel Core i7 8th Gen,16GB,1TB,NO,Intel Integrated HD,15.6,Linux,20299,https://cdn1.smartprix.com/rx-ictePkc8G-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell G7-7588 Laptop (8th Gen Ci9/ 16GB/ 1TB 128GB SSD/ Win10/ 6GB Graph),Intel Core i9 8th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,20199,https://cdn1.smartprix.com/rx-iaBMNJ6OT-w103-h125/dell-vostro-3558-not.jpg
Dell,Dell Precision 5550 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Pro/ 4GB Graph),Intel Core i7 10th Gen,16GB,500GB,NO,2 GB AMD Graphics Card,14,Ubuntu,19999,https://cdn1.smartprix.com/rx-iFw45hGgb-w103-h125/dell-vostro-3445-lap.jpg
Dell,Dell G7 15 7590 Laptop (8th Gen Ci7/ 16GB/ 1TB/ Win10/ 6GB Graph),Intee Core i7 8th Gen,16GB,500GB,NO,Intel HD 520,15.6,Linux,19999,https://cdn1.smartprix.com/rx-iA2q4UFZo-w103-h125/dell-vostro-3568-not.jpg
Dell,Dell G3 15 3579 Laptop (8th Gen Ci7/ 16GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i7 8th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,DOS,19999,https://cdn1.smartprix.com/rx-iWg8PBRrN-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Inspiron 15 3537 Laptop (4th Gen Ci5/ 16GB/ 750GB/ Win8),Intel Core i5,16GB,1TB,NO,AMD Radeon R2,15.6,Ubuntu,19990,https://cdn1.smartprix.com/rx-iRagmsfCq-w103-h125/dell-3565-notebook-7.jpg
Dell,Dell E7440 Laptop (4th Gen Pentium Dual Core/ 16GB/ 500GB/ Win 8),Intel Pentium 4th Gen,16GB,500GB,NO,Integrated AMD Graphics,15.6,Linux,19990,https://cdn1.smartprix.com/rx-ikys0q53b-w103-h125/dell-3565-notebook-7.jpg
Dell,Dell Alienware 17 (W560905IN9) Laptop (4th Gen Intel Core i7 /16GB/750GB/SL- 3GB Graph/Win8),Intel Core i7 4th Gen,16GB,500GB,NO,Intel Integrated HD,15.6,Windows 10,19990,https://cdn1.smartprix.com/rx-iIZ8pPAW1-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Alienware 14 Laptop (4th Gen Ci7/ 16GB/ 750GB/ Win8/ 2GB Graph) (AW147167502A),Intel Core i7 4th Gen,16GB,500GB,NO,AMD Radeon R2 Graphics,15.6,Windows 8,19959,https://cdn1.smartprix.com/rx-iMu90reEd-w103-h125/dell-inspiron-3541-l.jpg
Dell,Dell Alienware 17 Laptop (4th Gen Ci7/ 16GB/ 750GB/ Win8/ 3GB Graph) (AW177167503A),Intel Core i7 4th Gen,16GB,500GB,NO,AMD Radeon Integrated Graphics,15.6,Linux,19900,https://cdn1.smartprix.com/rx-i3eyzIp9S-w103-h125/dell-3565-notebook-a.jpg
Dell,Dell XPS 13 9370 Laptop (8th Gen Ci7/ 16GB/ 512GB SSD/ Win10),Intel Core i7 8th Gen,16GB,500GB,NO,AMD Radeon R2 Graphics,14,Ubuntu,19490,https://cdn1.smartprix.com/rx-icUxjvMBp-w103-h125/dell-vostro-14-3445.jpg
Dell,Dell Latitude 7480 Laptop (7th Gen Ci7/ 16GB/ 512GB SSD/ Win10),Intel Core i7 7th Gen,16GB,500GB,NO,Intel HD Graphics 4400,15.9,DOS,18999,https://cdn1.smartprix.com/rx-iNV7qRzfA-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell Latitude E7450 Notebook (5th Gen Ci7/ 16GB/ 1TB HDD/ Win10),Intel Core i7 5th Gen,16GB,500GB,NO,AMD Radeon R2 Graphics,14,Ubuntu,18990,https://cdn1.smartprix.com/rx-iU0T7Wshb-w103-h125/dell-vostro-14-3445.jpg
Dell,Dell Inspiron 5559 Laptop (6th Gen Ci7/ 16GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 6th Gen,16GB,500GB,NO,Intel HD,15.6,DOS,18799,https://cdn1.smartprix.com/rx-iMJpRNN5E-w103-h125/dell-inspiron-3552-n.jpg
Dell,Dell Inspiron 5559 Laptop (6th Gen Ci7/ 16GB/ 2TB/ Win10/ 4GB Graph),Intel Core i7 6th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,DOS,18599,https://cdn1.smartprix.com/rx-i44l8JHHv-w103-h125/dell-inspiron-15-355.jpg
Dell,Dell Inspiron 5558 Notebook (5th Gen Ci7/ 16GB/ 2TB/ Win8.1/ 4GB Graph),Intel Core i7,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,18499,https://cdn1.smartprix.com/rx-iggrEdZVI-w103-h125/dell-inspiron-3558-n.jpg
Dell,Dell Alienware 13 Laptop (4th Gen Intel Core i5/16GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i5 4th Gen,16GB,500GB,NO,Intel HD Graphics,15.6,Ubuntu,18299,https://cdn1.smartprix.com/rx-igA52T8Jb-w103-h125/dell-inspiron-15-355.jpg
Dell,Dell Inspiron 7548 Notebook (5th Gen Ci7/ 16GB/ 1TB/ Win8.1/ 4GB Graph/ Touch),Intel Core i7 5th Gen,16GB,500GB,NO,Intel HD Graphics,15.5,Windows 8,18249,https://cdn1.smartprix.com/rx-iV6XsCQYc-w103-h125/dell-inspiron-15-355.jpg
Dell,Dell Inspiron 5570 Laptop (8th Gen Ci7/ 12GB/ 1TB/ Win10/ Touch),Intel Core i7 8th Gen,12GB,500GB,NO,AMD Radeon R2 Graphics,15.6,Windows 8,18000,https://cdn1.smartprix.com/rx-ivJjaXLIi-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell Alienware 14 Laptop (4th Gen Ci7/ 16GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i7 4th Gen,16GB,500GB,NO,Intel HD Graphics 4400,15.6,Ubuntu,18000,https://cdn1.smartprix.com/rx-i8gf1ycDK-w103-h125/dell-vostro-3546-not.jpg
Dell,Dell Inspiron 7559 (Y567503HIN9) Laptop (6th Gen Intel Ci7/ 16GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 6th Gen,16GB,500GB,NO,Intel HD Graphics 4400,15.6,Windows 8,18000,https://cdn1.smartprix.com/rx-iGrit7nbw-w103-h125/dell-inspiron-15-354.jpg
Dell,Dell Alienware 17 Laptop (4th Gen Ci7/ 16GB/ 1TB/ Win8.1/ 8GB Graph),Intel Core i7,16GB,500GB,NO,Intel HD Graphics 4400,15.6,DOS,18000,https://cdn1.smartprix.com/rx-iOpJsgEkb-w103-h125/dell-3542-laptop-4th.jpg
Dell,Dell Inspiron 15 3542 Laptop (4th Gen Intel Ci5/ 12GB/ 500GB/ FreeDOS),Intel Core i5 4th Gen,12GB,500GB,NO,Intel Integrated HD 405,15.6,DOS,17954,https://cdn1.smartprix.com/rx-i2hLcp3dU-w103-h125/dell-inspiron-3552-l.jpg
HP,HP Pavilion s101Tu x360 Notebook (6th Gen Ci5/ 4GB/ 1TB/ Win10) (T0Y57PA),Intel Core i5 6th Gen,4GB,1TB,NO,8 GB NVIDIA Graphics Card,15.6,Windows 10,344000,https://cdn1.smartprix.com/rx-ioG7CWHTG-w103-h125/hp-omen-x-15-dg0019t.jpg
HP,HP Envy 13-aq0048TU Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8GB,NO,256GB,Intel UHD 620,13.3,Windows 10,331000,https://cdn1.smartprix.com/rx-iwDVBHitT-w103-h125/hp-spectre-x360-13-a.jpg
HP,HP Pro Book 440 G1 Series Laptop( 4th gen Ci3/4GB/500 GB/Intel HD Graphics 4600/DOS),Intel Core i3 4th Gen,4GB,500GB,NO,8 GB NVIDIA Graphics Card,17.3,Windows 10,326000,https://cdn1.smartprix.com/rx-iD64EmpAY-w103-h125/hp-omen-x-17-ap047tx.jpg
HP,HP ProBook ProBook - S Series (Intel Core i5/4GB/500 GB/Intel HD Graphics 4400/ Windows 8Pro),Intel Core i5,4GB,500GB,512GB,8 GB NVIDIA Graphics Card,17.3,Windows 10,310000,https://cdn1.smartprix.com/rx-iuNEUAPnc-w103-h125/hp-omen-x-17-ap046tx.jpg
HP,HP Pavilion x360 s102Tu (T0Y58PA) Notebook (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel . Core i3 6th Gen,4GB,1TB,NO,8 GB NVIDIA Graphics Card,15.6,Windows 10,300000,https://cdn1.smartprix.com/rx-icXf375BC-w103-h125/hp-omen-x-2s-gaming.jpg
HP,HP 15s-du2040tu Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8GB,1TB,NO,Intel UHD,15.6,Windows 10,300000,https://cdn1.smartprix.com/rx-i3voQN9K9-w103-h125/hp-zbook-studio-x360.jpg
HP,HP 15-d002TU Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch),Intel Core i3,4GB,500GB,NO,4 GB NVIDIA  Graphics Card,15.6,Windows 10,277000,https://cdn1.smartprix.com/rx-iQ2gMv7vT-w103-h125/hp-zbook-15-g5-5lb34.jpg
HP,HP 15-af024AU Notebook (APU Quad Core A8/ 4GB/ 1TB/ Win8.1)(N4F82PA),AMD A8 APU,4GB,1TB,NO,2 GB NVIDIA Graphics Card,14,Windows 10,275000,https://cdn1.smartprix.com/rx-iwCXkCfpO-w103-h125/hp-zbook-x2-g4-5la81.jpg
HP,HP Elite X2 (1AA32PA) Laptop (M5-6Y54/ 4GB/ 128GB SSD/ Win10/ Touch),Intel Core M 6th Gen,4GB,NO,128GB,8 GB NVIDIA Graphics Card,15.6,Windows 10,270000,https://cdn1.smartprix.com/rx-i3Nm6f1J0-w103-h125/hp-omen-x-15-dg0018t.jpg
HP,HP Compaq 15-s104TU (K8T60PA) Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1),Intel Core i3 4th Gen,4GB,1TB,NO,4 GB NVIDIA Graphics Card,15.6,Windows 10,260000,https://cdn1.smartprix.com/rx-ienjPGmgC-w103-h125/hp-zbook-studio-x360.jpg
HP,HP Envy 15-ae009TX (M9V82PA) Notebook (5th Gen Ci7/ 16GB/ 2TB/ Win8.1/ 4GB Graph),Intel Core i7,16GB,2TB,1TB,Intel Integrated Graphics 620,14,Windows 10,246000,https://cdn1.smartprix.com/rx-iDhBaP8wc-w103-h125/hp-g4-elitebook-1040.jpg
